License #,DBA Name,Address,City,State
2284380.0,ZOUP!,62 W ADAMS ST ,CHICAGO,IL
2590204.0,NO BONES BEACH CLUB,1943-1945 W NORTH AVE ,CHICAGO,IL
2588746.0,COLECTIVO COFFEE,5423-5427 N CLARK ST ,CHICAGO,IL
2617176.0,EL DIAMANTE AZUL RESTAURANT,5663-5665 N CLARK ST ,CHICAGO,IL
2464264.0,BIG & LITTLE'S RESTAURANT,3000-3004 W FULLERTON AVE ,CHICAGO,IL
1847912.0,NIA,803 W RANDOLPH ST ,CHICAGO,IL
2583843.0,PAULA'S THAI KITCHEN,2441 N HALSTED ST ,CHICAGO,IL
2152712.0,QUE RICO RESTAURANT,2814 N SOUTHPORT AVE ,CHICAGO,IL
1649366.0,CORNER BAKERY CAFE,35 E MONROE ST ,CHICAGO,IL
2307773.0,"4 YOLKS,INC.",2659-2661 N HARLEM AVE ,CHICAGO,IL
2411541.0,PALETERIA JAMAY,13301 S BRANDON AVE ,CHICAGO,IL
1797826.0,THE KIDS' TABLE,2337 W NORTH AVE ,CHICAGO,IL
2328402.0,WINGSTOP,1712 W 119TH ST ,CHICAGO,IL
2617175.0,EL DIAMANTE AZUL RESTAURANT,5663-5665 N CLARK ST ,CHICAGO,IL
2622834.0,TOMI,125 S CLARK ST ,CHICAGO,IL
2469752.0,GORDITAS ADRIAN'S,13507 S BRAINARD AVE ,CHICAGO,IL
2506880.0,JIEYI SUSHI,1178 N MILWAUKEE AVE ,CHICAGO,IL
1356630.0,DELMONICO,111 W WASHINGTON ST ,CHICAGO,IL
2099581.0,BRUNCH,343 W ERIE ST ,CHICAGO,IL
33838.0,CHICAGO DOWNTOWN MARRIOTT,540 N MICHIGAN AVE ,CHICAGO,IL
2616868.0,LEONA'S PIZZA,6935 N SHERIDAN RD ,CHICAGO,IL
29570.0,EFIE'S CANTEEN INC,11601 W TOUHY AVE ,CHICAGO,IL
2579333.0,LOTUS GARDEN,7254 W TOUHY AVE ,CHICAGO,IL
48297.0,EAST ASIAN BISTRO,333 S STATE ST ,CHICAGO,IL
2559918.0,"11 DINING, LLC",150 N RIVERSIDE PLZ ,CHICAGO,IL
1932480.0,ANTICA PIZZERIA,5663-5665 N CLARK ST ,CHICAGO,IL
2518015.0,BRICKHOUSE TAVERN,3647 N CLARK ST ,CHICAGO,IL
2622408.0,LIME LEAF,333 S STATE ST ,CHICAGO,IL
2501118.0,SEAFOOD JUNCTION,6701 S DAMEN AVE ,CHICAGO,IL
2014055.0,SPORTS CORNER,952-956 W ADDISON ST ,CHICAGO,IL
33854.0,CHICAGO DOWNTOWN MARRIOTT,540 N MICHIGAN AVE ,CHICAGO,IL
2350236.0,HALSTED STREET DELI,541 N FAIRBANKS CT ,CHICAGO,IL
1579668.0,DUNKIN BASKINS TOGOS,801 W DIVERSEY PKWY ,CHICAGO,IL
2549874.0,"11 DINING, LLC",150 N RIVERSIDE PLZ ,CHICAGO,IL
2252715.0,JAY'S CHINESE KITCHEN,7254 W TOUHY AVE ,CHICAGO,IL
2293872.0,JA GRILL HYDE PARK,1510 E HARPER CT ,CHICAGO,IL
2517790.0,STARBUCKS COFFEE #47022,3649 N CLARK ST ,CHICAGO,IL
1515568.0,BAR & MARISCOS,4501-4503 W BELMONT AVE ,CHICAGO,IL
2314797.0,"CHABLAY'S EXPRESS & CATERING, INC",6558 S WESTERN AVE ,CHICAGO,IL
1947470.0,HOOKS FISH & CHICKEN,2024 W 119TH ST ,CHICAGO,IL
2615717.0,HERO COFFEE BAR,2950 N SHERIDAN RD ,CHICAGO,IL
55255.0,WESTIN RIVER NORTH CHGO HOTEL- MAIN KITCHEN,320 N DEARBORN ST ,CHICAGO,IL
2579248.0,COLECTIVO COFFEE,5423-5427 N CLARK ST ,CHICAGO,IL
2589539.0,SUBWAY,6016 W NORTH AVE ,CHICAGO,IL
1843203.0,STARBUCKS COFFEE #13319,200 W MADISON ST ,CHICAGO,IL
2299448.0,DUNKIN DONUTS,782 N LARAMIE AVE ,CHICAGO,IL
2616873.0,LEONA'S PIZZA,1236 E 53RD ST ,CHICAGO,IL
1139799.0,STARBUCKS COFFEE #2494,1157 W WRIGHTWOOD AVE ,CHICAGO,IL
37853.0,SON OF A BUTCHER TAVERN,2934 W DIVERSEY AVE ,CHICAGO,IL
2079886.0,THE SILVERSMITH HOTEL & SUITES,10-16 S WABASH AVE ,CHICAGO,IL
1798522.0,POPEYES CHICKEN,7250 S WESTERN AVE ,CHICAGO,IL
2353933.0,LATE NIGHT THAI AND SUSHI,1624 W BELMONT AVE ,CHICAGO,IL
40.0,COSI,233 N MICHIGAN AVE ,CHICAGO,IL
2489026.0,POPEYE'S,3204 S ASHLAND AVE ,CHICAGO,IL
2616872.0,LEONA'S PIZZA,1236 E 53RD ST ,CHICAGO,IL
41897.0,CHUCK 'E' CHEESE'S,5030 S KEDZIE AVE ,CHICAGO,IL
2083412.0,DELICIAS ICE CREAM,2813 W CERMAK RD ,CHICAGO,IL
34218.0,"HOST INTERNATIONAL, INC",11601 W TOUHY AVE ,CHICAGO,IL
1243021.0,"LA QUEBRADA #3, INC.",5100-5102 S CALIFORNIA AVE ,CHICAGO,IL
17161.0,BAR CAFE SAN FRANCESCO,3815 N HARLEM AVE ,CHICAGO,IL
37853.0,ZACATECAS RESTAURANT,2934 W DIVERSEY AVE ,CHICAGO,IL
1743555.0,STARBUCKS COFFEE #10955,38 E ONTARIO ST ,CHICAGO,IL
2476924.0,DIGGITY DOGS,11055 S PULASKI RD ,CHICAGO,IL
2437926.0,SOUTHSIDE AFRICAN RESTAURANT,8311 S BALTIMORE AVE ,CHICAGO,IL
2437640.0,CANTON REGIO,1510 W 18TH ST ,CHICAGO,IL
1478055.0,"TONY'S CARRYOUT, INC.",101 E 47TH ST ,CHICAGO,IL
2617212.0,PLAYAS NAYARITAS 2,6000 W GRAND AVE ,CHICAGO,IL
2457909.0,MAD LOVE,1810 W MONTROSE AVE ,CHICAGO,IL
2563443.0,7-ELEVEN #38183A,135 W MADISON ST ,CHICAGO,IL
2617529.0,YEFSEIS,3344 N HALSTED ST ,CHICAGO,IL
2608180.0,TONY'S STEAK & LEMONADE SHRIMP MAX FISH & CHICKEN,1757 W 87TH ST ,CHICAGO,IL
2419390.0,FRESHII,500 W MADISON ST ,CHICAGO,IL
1804060.0,TANGO SUR,3761 - 3763 N SOUTHPORT AVE ,CHICAGO,IL
1741650.0,STARBUCKS COFFEE #11125,1243-1245 W FULLERTON AVE ,CHICAGO,IL
2543146.0,BREW BREW COFFEE AND TEA,1641 W 18TH ST ,CHICAGO,IL
2368806.0,BURGER KING #12371,3953 W CHICAGO AVE ,CHICAGO,IL
2385310.0,DREAM DINNERS,740 N DAMEN AVE ,CHICAGO,IL
1575600.0,SEMIRAMIS RESTAURANT,4639-41 N KEDZIE AVE ,CHICAGO,IL
6010.0,CROWBAR LOUNGE,4001 E 106TH ST ,CHICAGO,IL
2368683.0,SALERO,621-623 W RANDOLPH ST ,CHICAGO,IL
2283811.0,RUNA JAPANESE,2257 W NORTH AVE ,CHICAGO,IL
2232869.0,HYATT PLACE CHICAGO SOUTH,5225 S HARPER AVE ,CHICAGO,IL
2523131.0,THE CAJUN CONNOISSEUR,4317 S COTTAGE GROVE AVE ,CHICAGO,IL
2147200.0,MARKET THYME,200 E RANDOLPH ST ,CHICAGO,IL
2340652.0,SERVING CHICAGO'S FINEST,225 S CANAL ST ,CHICAGO,IL
1379914.0,CHEN'S GARDEN INC,3912 W NORTH AVE ,CHICAGO,IL
2141538.0,Charminar Fine Dining & Grill,6350 N CAMPBELL AVE ,CHICAGO,IL
1595934.0,MCDONALDS  #29307,3241 W NORTH AVE ,CHICAGO,IL
2601278.0,LARAMIE GRILL & SUB INC.,344 N LARAMIE AVE ,CHICAGO,IL
2583129.0,FRESHII,500 W MADISON ST ,CHICAGO,IL
2284793.0,FENNEL & IRIS,1652 W BELMONT AVE ,CHICAGO,IL
1143420.0,DUNKIN DONUTS INC,1200-08 W LOYOLA AVE ,CHICAGO,IL
2589360.0,ANTOJITOS DONA MARIA,3737 W LAWRENCE AVE UNIT E,CHICAGO,IL
2438071.0,INSOMNIA COOKIES,1537 N MILWAUKEE AVE ,CHICAGO,IL
20184.0,YAKZIE'S BAR & GRILL,3710 N CLARK ST ,CHICAGO,IL
2560593.0,DUNKIN DONUTS,1200 W LOYOLA AVE ,CHICAGO,IL
23128.0,STARBUCKS COFFEE #2401,750 N FRANKLIN ST ,CHICAGO,IL
1121856.0,POPEYE'S CHICKEN,4431 S ARCHER AVE ,CHICAGO,IL
2246782.0,PORKCHOP HYDE PARK,1516 E HARPER CT ,CHICAGO,IL
1170410.0,BLUE LINE,1548 N DAMEN AVE ,CHICAGO,IL
1766631.0,"JAY'S BEEF OF CHICAGO, INC.",2255 W NORTH AVE ,CHICAGO,IL
2314779.0,YEFSEIS LLC,3344 N HALSTED ST ,CHICAGO,IL
2516706.0,SOPHY HYDE PARK,1401-1411 E 53RD ST ,CHICAGO,IL
2516705.0,SOPHY HYDE PARK,1401-1411 E 53RD ST ,CHICAGO,IL
1898798.0,POCKETS,1009 W MADISON ST ,CHICAGO,IL
1847943.0,CAFFE ROM,400 E WATER ST ,CHICAGO,IL
2535966.0,THE DRUNKEN BEAN,400 E SOUTH WATER ST ,CHICAGO,IL
2621921.0,TACO BELL,6631 S CICERO AVE ,CHICAGO,IL
1470.0,VILLA PALERMO INC,2154 W DEVON AVE ,CHICAGO,IL
1938693.0,J & J FISH & CHICKEN,6814 S STONY ISLAND AVE ,CHICAGO,IL
3705.0,THE NEW VALOIS REST INC,1518 E 53RD ST ,CHICAGO,IL
1822499.0,VILLA PALERMO INC,6409 N LEAVITT ST ,CHICAGO,IL
2068861.0,SEADOG SUSHI BAR,1500 W DIVISION ST ,CHICAGO,IL
1045760.0,DIVERSEY RIVER BOWL LOUNGE,2211 W DIVERSEY PKWY ,CHICAGO,IL
2516708.0,SOPHY HYDE PARK,1401-1411 E 53RD ST ,CHICAGO,IL
2608952.0,CHICAGO WINGZ AROUND THE WORLD 71ST CORP,7100 S WESTERN AVE ,CHICAGO,IL
2328466.0,CEMITAS PUEBLA,817 W FULTON MARKET ,CHICAGO,IL
1617681.0,HONEYMOON CAFE INC,1138 W ARGYLE ST ,CHICAGO,IL
2608179.0,"THE FAT SHALLOT, LLC",2468 N CLARK ST ,CHICAGO,IL
1772607.0,BIRRIERIA JALISCO,2462 W 47TH ST ,CHICAGO,IL
2442978.0,DUNKIN DONUTS,1015 W LAKE ST ,CHICAGO,IL
2608178.0,"THE FAT SHALLOT, LLC",2468 N CLARK ST ,CHICAGO,IL
2164133.0,COLUMBUS BUILDING CAFE,280 S COLUMBUS DR FL ,CHICAGO,IL
2617464.0,JIMMYS BEST,6201 S ASHLAND AVE ,CHICAGO,IL
2368799.0,BURGER KING #7674,2000 W 47TH ST ,CHICAGO,IL
1868077.0,MCDONALD'S #20104,111 W JACKSON BLVD ,CHICAGO,IL
2438111.0,CLARK EL RANCHITO CORP,4651 N CLARK ST ,CHICAGO,IL
2595271.0,"LOS TRES AMIGOS 2, INC",3335 E 106TH ST ,CHICAGO,IL
2379275.0,DOLCE ITALIAN,127 W HURON ST ,CHICAGO,IL
2511774.0,KIN SUSHI & THAI CUISINE,1132 N MILWAUKEE AVE ,CHICAGO,IL
2008639.0,YIN DEE RESTAURANT,1824 W ADDISON ST ,CHICAGO,IL
1875357.0,CHICAGO PITA KITCHEN,13227 S BRAINARD AVE ,CHICAGO,IL
2319911.0,FRESHII,854 W ARMITAGE AVE ,CHICAGO,IL
1677809.0,AMERICANA SUBMARINE,400 S CLARK ST ,CHICAGO,IL
2424089.0,SAPORI NAPOLETANI PIZZERIA RISTORANTE E BAR,6050 N NORTHWEST HWY ,CHICAGO,IL
2256643.0,SUBWAY,4600 W BELMONT AVE ,CHICAGO,IL
2536005.0,VAPIANO,58 E ONTARIO ST ,CHICAGO,IL
2622208.0,LOS TRES AMIGOS #2,3335 E 106TH ST ,CHICAGO,IL
2469466.0,HUAMAO RESTAURANT INC.,1453 W TAYLOR ST ,CHICAGO,IL
2555547.0,CAFE L'APPETITIO,251 E HURON ST ,CHICAGO,IL
2289065.0,DUNKIN DONUTS,945 W BELMONT AVE ,CHICAGO,IL
1696602.0,PAPACITO'S MEXICAN GRILLE,2960 N LINCOLN AVE ,CHICAGO,IL
2378970.0,WENDY'S OLD FASHIONED HAMBURGERS OF NEW YORK INC.,7013-23 S WESTERN AVE ,CHICAGO,IL
2313669.0,LEONA'S RESTAURANT,1236 E 53RD ST ,CHICAGO,IL
1958962.0,POCKETS,3001 N LINCOLN AVE ,CHICAGO,IL
1791.0,THE BUDLONG HOT CHICKEN,1008 W ARMITAGE AVE ,CHICAGO,IL
2289065.0,DUNKIN DONUTS,945 W BELMONT AVE ,CHICAGO,IL
2319925.0,GEORGIOS ON DIVISION,11 W DIVISION ST ,CHICAGO,IL
2313668.0,LEONA'S RESTAURANT,1236 E 53RD ST ,CHICAGO,IL
2359936.0,KAISER TIGER,1415 W RANDOLPH ST ,CHICAGO,IL
1904806.0,EPIC BURGER,517 S STATE ST ,CHICAGO,IL
2621857.0,GENE'S SNACKS & SUNDRIES,536 S CLARK ST ,,IL
33011.0,FLAMINGO CAFE,6069-6073 S ARCHER AVE ,CHICAGO,IL
2078719.0,REVOLUTION BREWING  LLC.,2323 N MILWAUKEE AVE ,CHICAGO,IL
60383.0,DOREEN'S PIZZERIA,13201 S BALTIMORE AVE ,CHICAGO,IL
2385606.0,CHICAGO BEST BURRITO,3801 W CHICAGO AVE ,CHICAGO,IL
2313667.0,LEONA'S RESTAURANT,1236 E 53RD ST ,CHICAGO,IL
2560834.0,SLICE FACTORY,3435 1/2 W 26TH ST ,CHICAGO,IL
1915971.0,FRED'S AT BARNEYS NEW YORK,15 E OAK ST ,CHICAGO,IL
2196340.0,AHJOOMAH'S APRON CORP.,218 W CERMAK RD ,CHICAGO,IL
2505865.0,A BITE OF SZECHUAN,5657 N LINCOLN AVE ,CHICAGO,IL
2483336.0,THE MUKASE RESTAURANT & AFRICA FOODS,1361-1363 W WILSON AVE ,CHICAGO,IL
27480.0,"DOUBLE HAPPINESS ENTERPRISES, INC.",1061 W ARGYLE ST ,CHICAGO,IL
1969969.0,McDONALD'S,29 N WACKER DR ,CHICAGO,IL
1675002.0,DUNKIN DONUTS/BASKIN ROBIN,5205 N NAGLE AVE ,CHICAGO,IL
12026.0,VIENNA SAUSAGE MFG CO,2501 N DAMEN AVE ,CHICAGO,IL
2252323.0,KAI SUSHI,1255 S STATE ST ,CHICAGO,IL
2004404.0,CHINA HO RESTAURANT,5151 S PULASKI RD ,CHICAGO,IL
2534887.0,CAFE 1935,150 RIVERSIDE PLZ ,CHICAGO,IL
2564705.0,TASTY CHINA,3315 W NORTH AVE ,CHICAGO,IL
2278775.0,"SPOKEN, CHICAGO",1812 W MONTROSE AVE ,CHICAGO,IL
2277827.0,BRIDGEPORT COFFEE HYDE PARK,5020 S CORNELL ,CHICAGO,IL
2411785.0,SAMMY'S GRILL,6359 S DR MARTIN LUTHER KING JR DR ,CHICAGO,IL
55247.0,WESTIN RIVER NORTH CHGO HOTEL - EMBER,320 N DEARBORN ST ,CHICAGO,IL
1471047.0,SUBWAY SANDWICHES & SALAD,1762 N CLYBOURN AVE ,CHICAGO,IL
1992471.0,NICK JR.'S GRILL,6856 W NORTH AVE ,CHICAGO,IL
55253.0,WESTIN RIVER NORTH CHGO HOTEL - CATERING,320 N DEARBORN ST ,CHICAGO,IL
1120447.0,STARBUCKS # 2483,1430 W TAYLOR ST ,CHICAGO,IL
1739804.0,"SOUTHPORT GROCERY AND CAFE, INC.",3552 N SOUTHPORT AVE ,CHICAGO,IL
37881.0,THAI AREE HOUSE,3592 N MILWAUKEE AVE ,CHICAGO,IL
1986451.0,EL CANGREJO,5087 S ARCHER AVE ,CHICAGO,IL
2354630.0,"BAKER MILLER, LLC",4610 N WESTERN AVE ,CHICAGO,IL
2583280.0,STEAK N' SHAKE,1322 S HALSTED ST ,CHICAGO,IL
2535858.0,HERO COFFEE,1912 N WESTERN AVE ,CHICAGO,IL
2609682.0,STARBUCKS T3 L20,11601 W TOUHY AVE ,CHICAGO,IL
1675835.0,EDIBLE ARRANGEMENTS,1212 W TAYLOR ST ,CHICAGO,IL
1891899.0,"MARRIOTT HOTEL SERVICES, INC.",540 N MICHIGAN AVE ,CHICAGO,IL
1999082.0,LITTLE  CAESARS # 1744,5601 S HARLEM AVE ,CHICAGO,IL
2542243.0,KOME,1303 S MICHIGAN AVE ,CHICAGO,IL
2621836.0,"SOUNDBITE CHICAGO, INC.",4255 N KNOX AVE ,CHICAGO,IL
1879785.0,DUNKIN DONUTS,166 W WASHINGTON ST ,CHICAGO,IL
33834.0,CHICAGO MARRIOTT DOWNTOWN,540 N MICHIGAN AVE ,CHICAGO,IL
25671.0,WILL'S NORTHWOODS INN,3032-3034 N RACINE AVE ,CHICAGO,IL
2113336.0,AVY'S PIZZA,9917 S EWING AVE ,CHICAGO,IL
2153509.0,BABA'S FAMOUS STEAK AND LEMONADE,3958 W MONROE ST ,CHICAGO,IL
34150.0,HOST INTERNATIONAL INC,11601 W TOUHY AVE ,CHICAGO,IL
33845.0,CHICAGO DOWNTOWN MARRIOTT,540 N MICHIGAN AVE ,CHICAGO,IL
1330297.0,GOLDEN FISH,4457 S COTTAGE GROVE AVE ,CHICAGO,IL
2277799.0,ELAINE CHOP SUEY,4512 S DAMEN AVE ,CHICAGO,IL
2378811.0,CAFE MUSTACHE,2313-2315 N MILWAUKEE AVE ,CHICAGO,IL
2621803.0,LAS DELICIAS DE MORELIA,4754 W FULLERTON AVE ,CHICAGO,IL
2246746.0,ASIAN OUTPOST,1313-1315 S WABASH AVE ,CHICAGO,IL
2601807.0,ST. JANE HOTEL,224-230 N MICHIGAN AVE FL ,CHICAGO,IL
2622133.0,BOMBAY WRAPS,3149-1/2 N BROADWAY ,CHICAGO,IL
83340.0,SVEA RESTAURANT,5236 N CLARK ST ,CHICAGO,IL
34244.0,BRIOCHE DOREE T-2,11601 W TOUHY AVE ,CHICAGO,IL
1991237.0,XOCO,65 W ILLINOIS ST ,CHICAGO,IL
51418.0,C & G RESTAURANT,3003 E 92ND ST ,CHICAGO,IL
1299842.0,JULIUS MEINL,3601 N SOUTHPORT AVE ,CHICAGO,IL
2595661.0,BABA PITA,2343 W TAYLOR ST ,CHICAGO,IL
1869225.0,LA CHAPARRITA DE CHICAGO #2,5957 S KEDZIE AVE ,CHICAGO,IL
2428110.0,BOUNMY GRILL,3207 N HALSTED ST ,CHICAGO,IL
2551253.0,SWEETGREEN,1000 W RANDOLPH ST ,CHICAGO,IL
2608504.0,HOB SUSHI,2156 N CLYBOURN AVE ,CHICAGO,IL
2262538.0,ARAMARK-SOLDIER FIELD,1410 S MUSEUM CAMPUS DR ,CHICAGO,IL
20476.0,SALVATION ARMY - SODEXHO,700 W BROMPTON AVE ,CHICAGO,IL
2398095.0,"PESCADERIA LOS HERMANOS ERK 1,INC",8918 S COMMERCIAL AVE ,CHICAGO,IL
2564674.0,HOB SUSHI,2156 N CLYBOURN AVE ,CHICAGO,IL
2616795.0,"ONTARIO STREET OWNER, LLC",243 E ONTARIO ST ,CHICAGO,IL
2501077.0,14 PARISH,2333 S MICHIGAN AVE ,CHICAGO,IL
2551135.0,SUSHI-SAN,63 W GRAND AVE ,CHICAGO,IL
2469294.0,SWEETGREEN,621 N STATE ST ,CHICAGO,IL
2252378.0,"LOS CORRALES TAQUERA, INC.",2881 W CERMAK RD ,CHICAGO,IL
2608503.0,HOB SUSHI,2156 N CLYBOURN AVE ,CHICAGO,IL
2616792.0,"ONTARIO STREET OWNER, LLC",243 E ONTARIO ST ,CHICAGO,IL
2328502.0,"HACIENDA LA AMISTAD RESTAURANT, CORPORATION",1914 W MONTROSE AVE ,CHICAGO,IL
2511419.0,CAFE ESPRESSO C,5700 S CICERO AVE ,CHICAGO,IL
2218.0,LITTLE CAESARS PIZZA TREAT #1627,2501 W LAWRENCE AVE ,CHICAGO,IL
2232892.0,YOGURTLAND LINCOLN PARK,2468 N CLARK ST ,CHICAGO,IL
2574405.0,14 PARISH,2333 S MICHIGAN AVE ,CHICAGO,IL
44790.0,NEW MODERN GRILL INC,3171 N HALSTED ST ,CHICAGO,IL
2307900.0,HARRY CARAY'S SEVENTH INNING STRETCH,835 N MICHIGAN AVE ,CHICAGO,IL
2358818.0,MR KITE'S CHOCOLATE,2120 W DIVISION ST ,CHICAGO,IL
2511400.0,TAP & POUR,5700 S CICERO AVE ,CHICAGO,IL
1044305.0,Kit Kat Lounge and Restaurant,3700 N HALSTED ST ,CHICAGO,IL
2487437.0,STELIO'S BOTTLES & BITES,19 S MORGAN ST ,CHICAGO,IL
1963679.0,BON BON SANDWICHES,2333 W NORTH AVE ,CHICAGO,IL
2390568.0,JUST TURKEY,4353 S COTTAGE GROVE AVE ,CHICAGO,IL
2616793.0,"ONTARIO STREET OWNER, LLC",243 E ONTARIO ST ,CHICAGO,IL
2349672.0,MCDONALDS RESTAURANT,119 N WABASH AVE ,CHICAGO,IL
2556005.0,"PELMENI, LLC",2468 N CLARK ST ,CHICAGO,IL
1914060.0,CORTLAND'S GARAGE,1645 W CORTLAND ST ,CHICAGO,IL
1937955.0,ROCKIT  BURGER BAR,3700 N CLARK ST ,CHICAGO,IL
1872.0,MR B'S INC,4242 N CENTRAL AVE ,CHICAGO,IL
2411702.0,CAFE EL MESON INCORPORATED,6624 N CLARK ST ,CHICAGO,IL
2602226.0,CASA INDIGO,1314 W 18TH ST ,CHICAGO,IL
1649361.0,THAI ON CLARK,4641 N CLARK ST ,CHICAGO,IL
3032.0,CANTEEN,251 E HURON ST ,CHICAGO,IL
2569761.0,SUBWAY,1044 N FRANCISCO AVE ,CHICAGO,IL
2516917.0,D'AGOSTINOS PIZZA,1351 W ADDISON ST ,CHICAGO,IL
2621807.0,STARBUCKS COFFEE #49894,5601 W LAWRENCE AVE ,CHICAGO,IL
1979994.0,Au Bon Pain,1725 W Harrison ST ,CHICAGO,IL
40624.0,TAQUERIA EL ASADERO #1,2213 W MONTROSE AVE ,CHICAGO,IL
2501681.0,BEATRIX,834-842 W FULTON MARKET ,CHICAGO,IL
2183764.0,STARBUCKS COFFEE # 16696,1599 N CLYBOURN AVE ,CHICAGO,IL
2373618.0,SUBWAY,10325 S TORRENCE AVE ,CHICAGO,IL
2463229.0,FON FON,8253 S KEDZIE AVE ,CHICAGO,IL
2340288.0,IO THEATER,1501-1519 N KINGSBURY ST ,CHICAGO,IL
2529837.0,PRET ADAMS STREET INC.,225 S CANAL ST ,CHICAGO,IL
2026590.0,BAR LOUIE,5500 S SHORE DR ,CHICAGO,IL
2447048.0,NEW GRAND CHINESE KITCHEN,5401 S WENTWORTH AVE ,CHICAGO,IL
2269792.0,LAS DELICIAS DE MORELIA,4754 W FULLERTON AVE ,CHICAGO,IL
2550171.0,1 N WACKER KITCHEN AND BAR,1 N WACKER DR ,CHICAGO,IL
2550172.0,1 N WACKER KITCHEN AND BAR,1 N WACKER DR ,CHICAGO,IL
2233057.0,THE GODFREY HOTEL CHICAGO,127 W HURON ST ,CHICAGO,IL
2583667.0,65 EXPRESS,331 S FRANKLIN ST ,CHICAGO,IL
1916618.0,"KERASOTES SHOWPLACE THEATERS, LLC",1011 S DELANO EAST CT ,CHICAGO,IL
2443314.0,BENJYEHUDA,500 W MADISON ST ,CHICAGO,IL
1196442.0,COCINA DE GALARZA,2420 W FULLERTON AVE ,CHICAGO,IL
2153142.0,GYROS 47,350 E 47TH ST ,CHICAGO,IL
21110.0,LA BARCA,1221 W 47TH ST ,CHICAGO,IL
2529063.0,JERK TACO MAN 1,4001 W JACKSON BLVD ,CHICAGO,IL
68790.0,BARNES & NOBLE BOOKSELLERS#2922,1130 N STATE ST ,CHICAGO,IL
2488938.0,SUBWAY,251 E HURON ST ,CHICAGO,IL
2308740.0,GBD CAKES AND SWEETS,2039 N WESTERN AVE ,CHICAGO,IL
2437311.0,"SODEXO AMERICA,LLC",200 E RANDOLPH ST ,CHICAGO,IL
28299.0,THE FRONTIER,1072 N MILWAUKEE AVE ,CHICAGO,IL
1597223.0,COSI,33 N DEARBORN ST ,CHICAGO,IL
2326478.0,"EATS AND SWEETS CAFE, INC.",1636 W MONTROSE AVE ,CHICAGO,IL
2458563.0,EGGS INC. CAFE,680 N LAKE SHORE DR ,CHICAGO,IL
2583325.0,SBARRO,5554 W FULLERTON AVE ,CHICAGO,IL
1381754.0,PEPE'S MEXICAN RESTAURANTS,954 W 87TH ST ,CHICAGO,IL
1270938.0,El Publano,2610 W 51ST ST ,CHICAGO,IL
1384276.0,COZY NOODLES & RICE,3456 N SHEFFIELD AVE ,CHICAGO,IL
2517986.0,TAQUERIA LA PLACITA,1856 W 35TH ST ,CHICAGO,IL
1743114.0,CHINA SPRING,7005 N CLARK ST ,CHICAGO,IL
1985307.0,SUBWAY,4242 S WENTWORTH AVE ,CHICAGO,IL
11126.0,THE LOCAL OPTION TAVERN,1102 W WEBSTER AVE ,CHICAGO,IL
2340891.0,FAHLSTROM'S FRESH FISH MARKET,1258 W BELMONT AVE ,CHICAGO,IL
2616975.0,TBD,333 W WACKER DR ,CHICAGO,IL
2595577.0,TACO BELL,2410 S WESTERN AVE ,CHICAGOCHICAGO,IL
1908804.0,NORMAN'S,1001-1003 E 43RD ST ,CHICAGO,IL
2269629.0,BURGER KING,151 E RANDOLPH ST STE ,CHICAGO,IL
1573071.0,LITTLE MEL'S HOT DOG,2205 N CALIFORNIA AVE ,CHICAGO,IL
1904569.0,ARAMARK NUVEEN INVESTMENTS CAFE,333 W WACKER DR ,CHICAGO,IL
1594330.0,DUNKIN DONUTS/BASKIN ROBBINS,1982 N CLYBOURN AVE ,CHICAGO,IL
2616205.0,ROYAL NUTRITON,2624 W 59TH ST ,CHICAGO,IL
30543.0,ZELLA,1983 N CLYBOURN AVE ,CHICAGO,IL
2583132.0,TACOBOY INC,1234 N HALSTED ST ,CHICAGO,IL
2303621.0,SUBWAY,1904 N WESTERN AVE ,CHICAGO,IL
1649320.0,CORNER BAKERY CAFE,224 S MICHIGAN AVE ,CHICAGO,IL
59692.0,DADDY'O JERK RESTAURANT,7518 S COTTAGE GROVE AVE ,CHICAGO,IL
2423456.0,NEW BANH MI & CO.,3141 N BROADWAY ST ,CHICAGO,IL
43330.0,CARVERY,65 W JACKSON BLVD ,CHICAGO,IL
1675193.0,BIRRIERIA LA TAPATIA DE OCOTLAN,2861 W CERMAK RD ,CHICAGO,IL
2594973.0,BOO BAE TEA 1,1013 W Webster AVE ,CHICAGO,IL
31782.0,CROATIAN CULTURAL CENTER OF CHICAGO,2845 W DEVON AVE ,CHICAGO,IL
2570240.0,UNION LEAGUE CLUB,65 W JACKSON BLVD ,CHICAGO,IL
1622872.0,THE PARROT CAGE,7059 S SOUTH SHORE DR ,CHICAGO,IL
2560252.0,NUTRICION FAMILIAR #2 INC.,3352 W 63RD ST ,CHICAGO,IL
2358877.0,PASTA AL GUSTO,3737 N SOUTHPORT ,CHICAGO,IL
2391591.0,AFC SUSHI @ WOMEN'S PRENTICE HOSPITAL,250 E SUPERIOR ST ,CHICAGO,IL
2363299.0,BIG 4'S CHOP SUEY,5411 S HARLEM AVE ,CHICAGO,IL
2621783.0,NEW BANH MI & CO.,3141 N BROADWAY ST ,CHICAGO,IL
2621779.0,BOO BAE,1013 W Webster AVE ,CHICAGO,IL
1798938.0,VIA CARDUCCI LA SORELLA,1928 W DIVISION ST ,CHICAGO,IL
1044746.0,SUSHI O SUSHI,346 W ARMITAGE AVE ,CHICAGO,IL
1488496.0,EL MUELLE,4253 W 47TH ST ,CHICAGO,IL
